Date,Open,High,Low,Close,Adj Close,Volume,Log Returns,RSI,ATR
2010-04-28,22.25,22.25,21.700000762939453,22.0,10.572402954101562,5244400,,28.754971269050444,0.0
2010-04-29,22.0,23.25,21.899999618530273,23.0,11.052967071533203,8773600,0.04445179394617982,28.754971269050444,0.0
2010-04-30,22.950000762939453,23.0,22.25,22.299999237060547,10.716572761535645,1644400,-0.030907505735990142,28.754971269050444,0.0
2010-05-03,22.75,22.950000762939453,22.649999618530273,22.799999237060547,10.956853866577148,3302700,0.02217378489671891,28.754971269050444,0.0
2010-05-04,22.799999237060547,22.799999237060547,21.5,21.5,10.332120895385742,2276500,-0.058707608113769454,28.754971269050444,0.0
2010-05-05,22.0,22.0,20.0,20.59000015258789,9.894806861877441,6999200,-0.043247516123602794,28.754971269050444,0.0
2010-05-06,20.5,20.549999237060547,18.450000762939453,19.450000762939453,9.346964836120605,8029400,-0.05695838596122878,28.754971269050444,0.0
2010-05-07,19.5,19.549999237060547,17.899999618530273,18.600000381469727,8.93848705291748,3881500,-0.044685332734173695,28.754971269050444,0.0
2010-05-10,19.75,19.850000381469727,18.700000762939453,19.010000228881836,9.135520935058594,3861100,0.021803873073620517,28.754971269050444,0.0
2010-05-11,18.75,19.280000686645508,18.75,18.899999618530273,9.082653999328613,2626900,-0.005803773903463788,28.754971269050444,0.0
2010-05-12,19.200000762939453,20.040000915527344,19.200000762939453,19.799999237060547,9.515161514282227,5714300,0.04652003472571459,28.754971269050444,0.0
2010-05-13,19.850000381469727,20.100000381469727,19.600000381469727,19.649999618530273,9.443078994750977,2475900,-0.007604383629812528,28.754971269050444,0.0
2010-05-14,19.299999237060547,19.399999618530273,18.75,18.75,9.010571479797363,3133400,-0.04688359478613608,28.754971269050444,0.0
2010-05-17,19.0,19.200000762939453,18.700000762939453,18.850000381469727,9.058629035949707,10117000,0.005319291180100074,28.754971269050444,0.0
2010-05-18,19.049999237060547,19.31999969482422,18.25,18.790000915527344,9.029793739318848,6219800,-0.0031882626158234242,28.57252894679361,6.1857145854405
2010-05-19,18.899999618530273,18.93000030517578,17.549999237060547,17.700000762939453,8.50597858428955,6227700,-0.05976024634346663,25.417626295558165,5.842449334202981
2010-05-20,17.139999389648438,17.139999389648438,16.200000762939453,16.899999618530273,8.121527671813965,10248400,-0.046251005709180996,23.377388467965545,5.492274283667696
2010-05-21,16.350000381469727,17.1200008392334,16.25,16.549999237060547,7.9533305168151855,4560800,-0.020927499529889475,22.525500115648285,5.162111894779531
2010-05-24,16.700000762939453,17.149999618530273,16.68000030517578,16.899999618530273,8.121527671813965,1761300,0.02092749952988934,25.451084958021937,4.836246786685973
2010-05-25,16.790000915527344,16.790000915527344,16.200000762939453,16.56999969482422,7.962941646575928,4649600,-0.01971978822283422,24.511252641980974,4.532943455678967
2010-05-26,16.989999771118164,17.399999618530273,16.799999237060547,17.149999618530273,8.241667747497559,2079300,0.034404234804806574,29.4427958817472,4.268447489109473
2010-05-27,17.649999618530273,18.0,17.649999618530273,17.899999618530273,8.602090835571289,3156100,0.04280257414281968,35.32644801575864,4.024272695706634
2010-05-28,17.899999618530273,17.899999618530273,16.25,17.770000457763672,8.539617538452148,222200,-0.007289072052709276,34.78499094917022,3.8546817616226083
2010-06-01,17.649999618530273,17.799999237060547,17.200000762939453,17.5,8.409869194030762,900800,-0.015310301832119325,33.632043812570714,3.6222043839439286
2010-06-02,17.610000610351562,17.65999984741211,17.219999313354492,17.329999923706055,8.328169822692871,829900,-0.009762197362282461,32.89274636018443,3.394904108952049
2010-06-03,17.450000762939453,17.5,17.149999618530273,17.329999923706055,8.328169822692871,2173600,0.0,32.89274636018443,3.177410985560454
2010-06-04,17.049999237060547,17.100000381469727,16.75,17.049999237060547,8.19361400604248,3147200,-0.01628865176583276,31.56731652310461,2.9754530852682595
2010-06-07,17.149999618530273,17.200000762939453,16.739999771118164,16.889999389648438,8.116721153259277,2826800,-0.009428797347626887,30.803438550959854,2.795777935736333
2010-06-08,17.030000686645508,17.030000686645508,16.5,16.75,8.049442291259766,2037700,-0.008323465323566428,30.116731502408044,2.633936703658417
2010-06-09,16.790000915527344,17.100000381469727,16.700000762939453,16.790000915527344,8.068668365478516,1410200,0.00238564975097716,30.592913291979926,2.4743697690064073
2010-06-10,16.969999313354492,17.06999969482422,16.850000381469727,16.969999313354492,8.155165672302246,1401000,0.010663093100426754,32.81107854445514,2.317628984027155
2010-06-11,16.940000534057617,17.190000534057617,16.940000534057617,17.139999389648438,8.236862182617188,452500,0.009967917024020743,34.9264195529899,2.169941199453787
2010-06-14,17.190000534057617,17.579999923706055,17.190000534057617,17.489999771118164,8.405062675476074,1008500,0.020214755443291363,39.17252659348707,2.046374009068346
2010-06-15,17.479999542236328,18.0,17.350000381469727,17.969999313354492,8.635733604431152,1974300,0.02707444131491705,44.51915033631484,1.9466329811727694
2010-06-16,17.93000030517578,17.969999313354492,17.6299991607666,17.639999389648438,8.47714614868164,1041500,-0.018534810983976382,41.79892072583379,1.8318734934167067
2010-06-17,17.68000030517578,17.75,17.139999389648438,17.299999237060547,8.313751220703125,1090600,-0.01946293664536175,39.144991582248345,1.7445968589120535
2010-06-18,17.329999923706055,17.350000381469727,17.149999618530273,17.209999084472656,8.270500183105469,1373700,-0.005215928606179923,38.44908191044606,1.634268566342582
