Date,Open,High,Low,Close,Adj Close,Volume,Log Returns,RSI,ATR
2009-01-02,84.0199966430664,87.62000274658203,82.19000244140625,86.76000213623047,68.16011047363281,14088500,,37.52478475508476,0.0
2009-01-05,85.80999755859375,90.94999694824219,85.45999908447266,88.77999877929688,69.74703216552734,15996700,0.023015366879690698,37.52478475508476,0.0
2009-01-06,90.05000305175781,92.19999694824219,87.72000122070312,88.70999908447266,69.69204711914062,21551800,-0.0007886605321662878,37.52478475508476,0.0
2009-01-07,86.91000366210938,87.8499984741211,83.6500015258789,84.5,66.38459014892578,12465500,-0.04862125618769973,37.52478475508476,0.0
2009-01-08,83.5199966430664,86.5199966430664,82.68000030517578,85.41000366210938,67.0995101928711,13448100,0.010711790813669426,37.52478475508476,0.0
2009-01-09,85.91000366210938,86.87000274658203,80.41000366210938,83.91999816894531,65.92894744873047,12192900,-0.01759913597281596,37.52478475508476,0.0
2009-01-12,83.36000061035156,83.76000213623047,76.43000030517578,77.66999816894531,61.018829345703125,15776600,-0.07739511397849533,37.52478475508476,0.0
2009-01-13,74.16000366210938,78.87999725341797,73.70999908447266,77.91999816894531,61.21523666381836,25861100,0.0032136292861521375,37.52478475508476,0.0
2009-01-14,75.87999725341797,76.87999725341797,73.44999694824219,75.69000244140625,59.46331024169922,18336700,-0.029036635865694674,37.52478475508476,0.0
2009-01-15,75.02999877929688,76.19999694824219,69.0,73.83000183105469,58.0020637512207,25795400,-0.024880895929994404,37.52478475508476,0.0
2009-01-16,75.9800033569336,76.5,69.94999694824219,73.05000305175781,57.389278411865234,26049300,-0.010621093202121094,37.52478475508476,0.0
2009-01-20,69.5999984741211,70.26000213623047,59.130001068115234,59.20000076293945,46.50849533081055,33123100,-0.21022250743606766,37.52478475508476,0.0
2009-01-21,63.38999938964844,70.0999984741211,63.25,69.9000015258789,54.914615631103516,38168900,0.1661445446804498,37.52478475508476,0.0
2009-01-22,67.27999877929688,73.69000244140625,65.52999877929688,71.02999877929688,55.80234146118164,24608200,0.01603629430356361,37.52478475508476,0.0
2009-01-23,67.87000274658203,75.3499984741211,67.12000274658203,74.91000366210938,58.85053253173828,21924100,0.053185052456038634,42.313072185097845,16.18928418840681
2009-01-26,76.05999755859375,78.75,72.7699966430664,74.19999694824219,58.292724609375,18729300,-0.009523589355642733,41.68347390627593,15.46004984330158
2009-01-27,75.51000213623047,78.6500015258789,74.7699966430664,78.26000213623047,61.482330322265625,20655300,0.05327252842022417,46.57836624992957,14.673618038611233
2009-01-28,84.27999877929688,89.0999984741211,83.37000274658203,87.69999694824219,68.89856719970703,34234400,0.11388556074610569,55.85630423087347,14.39978791713119
2009-01-29,85.12999725341797,86.58999633789062,82.12000274658203,82.72000122070312,64.98622131347656,21624300,-0.0584601148114695,50.84005984741978,13.690516893858147
2009-01-30,83.58999633789062,84.77999877929688,79.3499984741211,80.7300033569336,63.42281723022461,20344900,-0.024351577713719694,48.948313498753166,13.100479994666548
2009-02-02,78.77999877929688,84.0,78.56999969482422,83.56999969482422,65.65399932861328,18485500,0.034574827918045684,51.709928649084304,12.55258858827435
2009-02-03,84.30000305175781,84.5,79.80000305175781,82.80999755859375,65.05691528320312,19442500,-0.009136011330509928,50.916160185658576,11.991689185414911
2009-02-04,83.69999694824219,89.91999816894531,83.44999694824219,87.97000122070312,69.11067962646484,29780400,0.06044676553060553,55.86917537248603,11.642997144338958
2009-02-05,86.7699966430664,94.69999694824219,86.26000213623047,92.8499984741211,72.94451141357422,33847500,0.05398976245374492,59.982047720399585,11.41421126345844
2009-02-06,94.2699966430664,96.58000183105469,91.55999755859375,96.56999969482422,75.86699676513672,26559800,0.03928273011867227,62.826146909272566,10.957482192672904
2009-02-09,97.0199966430664,98.66000366210938,94.62999725341797,97.88999938964844,76.90398406982422,18736400,0.013575919010921004,63.80901681558362,10.462662493817081
2009-02-10,96.79000091552734,97.88999938964844,89.69999694824219,90.4000015258789,71.01972961425781,29857200,-0.07959996328958786,54.93341612100181,10.300329632930595
2009-02-11,91.75,94.94000244140625,90.41999816894531,94.70999908447266,74.40575408935547,19554400,0.04657555842891232,58.509803288398096,9.888877581687506
2009-02-12,92.6500015258789,96.19999694824219,91.47000122070312,95.58000183105469,75.08922576904297,22915400,0.009143804592896413,59.213397938784276,9.520386020676904
2009-02-13,95.0,97.9800033569336,94.5,96.44999694824219,75.77271270751953,22975200,0.009061153818104331,59.94492262897985,9.08893011612381
2009-02-17,92.26000213623047,92.4800033569336,84.79000091552734,85.70999908447266,67.335205078125,31078100,-0.11805503063345421,48.403553063563606,8.989006710786843
2009-02-18,87.69000244140625,87.69000244140625,81.06999969482422,84.5,66.38459014892578,32610600,-0.014218253058532934,47.298638448123235,8.81979214191507
2009-02-19,86.41000366210938,88.87000274658203,85.52999877929688,86.01000213623047,67.57088470458984,24476100,0.01771223715676987,48.867277360967705,8.501950042248424
2009-02-20,81.94999694824219,87.1500015258789,79.2699966430664,84.58999633789062,66.81809997558594,36146100,-0.01120318907640509,47.893102173538665,8.457525388003
2009-02-23,86.51000213623047,87.7699966430664,79.79000091552734,80.06999969482422,63.24773406982422,22298600,-0.054914699575656284,43.46715018898137,8.42341612654129
2009-02-24,81.52999877929688,93.08999633789062,81.51000213623047,92.9800033569336,73.4454116821289,33115800,0.14948313009663639,55.98001729413506,8.751743306293085
2009-02-25,91.55000305175781,93.5,87.30000305175781,89.91999816894531,71.02830505371094,36249600,-0.033463971754752776,52.98637845258651,8.56947570928945
2009-02-26,92.30000305175781,94.0,90.0199966430664,92.1500015258789,72.78976440429688,27516400,0.024496886150853964,54.88001581934429,8.248799003701253
2009-02-27,88.62999725341797,93.37999725341797,87.5,91.08000183105469,71.94458770751953,26041700,-0.011679138938700083,53.76109138794098,8.079598878681018
2009-03-02,87.86000061035156,90.20999908447266,85.55999755859375,86.2699966430664,68.1451644897461,24074100,-0.05425600584061886,48.93130251335686,7.834627639195154
2009-03-03,88.33000183105469,88.83999633789062,80.29000091552734,82.37000274658203,65.06452178955078,30943600,-0.04626078122869061,45.37206509510235,7.885725337992878
